job_id,job_title,company_name,time_posted,location,seniority_level,employment_type,job_function,industries,function,industry,city
4244345904,site engineer fabrication,Naukripay group,2 days ago,"Delhi, Delhi, India",Executive,Full-time,Engineering,Construction,Engineering,Construction,Delhi
4245267986,Procurement Engineer,Valmet,3 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Purchasing and Supply Chain,Machinery Manufacturing,Purchasing,Machinery,Pune
4244939677,"Event Management Associate in Mohali, Noida, Panchkula, Chandigarh, Ambala, Faridabad, Bareilly, Chandigarh, Delhi, Gurgaon, Kashipur, Ramnagar, Rudrapur, Shimla, Haldwani",Weddings N Beyond,3 days ago,"Faridabad, Haryana, India",Entry level,Full-time,Management,Advertising Services,Management,Advertising,Faridabad
4245818143,Senior Logistics Manager,GE Vernova's Grid Software,2 weeks ago,"Vadodara, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Software Development,Management,Software,Vadodara
4245860390,Client Relationship Officer,Bajaj Capital Ltd,2 days ago,"Etawah, Uttar Pradesh, India",Executive,Full-time,Finance and Sales,Financial Services,Finance,Financial,Etawah
4245746341,Architecture Internship in Thane,Amlytis,2 days ago,"Thane, Maharashtra, India",Internship,Internship,"Design, Engineering, and Art/Creative","Design Services, Industrial Machinery Manufacturing, and Higher Education",Design,Design,Thane
4245273432,Procurement engineer,Valmet,3 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Purchasing and Supply Chain,Machinery Manufacturing,Purchasing,Machinery,Pune
4244945020,Content Writer,Oswaal Books,4 weeks ago,"Agra, Uttar Pradesh, India",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Book and Periodical Publishing,Marketing,Book,Agra
4245708509,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245883418,Executive,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Executive,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Vadodara
4245704624,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245747116,"Operations Executive in Chandigarh, Mohali, Zirakpur, Panchkula",FINZILA,2 days ago,"Safipur, Uttar Pradesh, India",Entry level,Full-time,"Product Management, Management, and Public Relations",Advertising Services,Product,Advertising,Safipur
4245524740,"Process Assistant, FCD",Amazon,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Bengaluru
4245275194,Front End Developer,The Goodyear Tire & Rubber Company,3 days ago,"Khairatabad, Telangana, India",Entry level,Full-time,Information Technology,Motor Vehicle Manufacturing,Information,Motor,Khairatabad
4245057376,Software Dev Engineer I,Instamart,2 weeks ago,"Kharagpur-I, West Bengal, India",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",Engineering,Technology,Kharagpur-I
4243790500,Associate Supply Chain Specialist,Boeing,1 day ago,"Gurgaon, Haryana, India",Not Applicable,Full-time,Management and Manufacturing,"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",Management,Airlines,Gurgaon
4246112111,QA Engineer (Trained Fresher),InspironLabs,1 day ago,"Bangalore Urban, Karnataka, India",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Bangalore
4245707601,Assistant Manager Sales,Novotel Hotels,2 days ago,"Bardez, Goa, India",Mid-Senior level,Full-time,Sales and Business Development,Hospitality,Sales,Hospitality,Bardez
4245886326,Exe,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Not Applicable,Full-time,Other,Pharmaceutical Manufacturing,Other,Pharmaceutical,Vadodara
4245873202,Customer Experience Manager - Bangalore,Rentokil Initial,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Customer Service,Environmental Services,Customer,Environmental,Bengaluru
4245529108,"Operations Executive, SSD 3P",Amazon,3 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Hyderabad
4245286565,Project Coordinator,TELUS Digital,3 days ago,"Navi Mumbai, Maharashtra, India",Entry level,Full-time,Project Management,Translation and Localization,Project,Translation,Navi
4245526647,Quality Analyst / Automation Tester,Deutsche Bank,3 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Quality Assurance,Financial Services,Quality,Financial,Pune
4245273100,Senior - Python+SQL,KPMG India,3 days ago,"Kolkata, West Bengal, India",Mid-Senior level,Full-time,Information Technology,Business Consulting and Services,Information,Business,Kolkata
4245905521,Billing Specialist - AR Healthcare,Amazon,2 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Manufacturing and Other,Software Development,Manufacturing,Software,Hyderabad
4245702854,Guest Service Associate - Front Office,Novotel Hotels,2 days ago,"Bardez, Goa, India",Associate,Full-time,Other,Hospitality,Other,Hospitality,Bardez
4245944583,Branch Service InCharge,V-Guard,4 hours ago,"Chhatrapati Sambhajinagar, Maharashtra, India",Mid-Senior level,Full-time,Customer Service,Manufacturing,Customer,Manufacturing,Chhatrapati
4245222623,Client Experience Specialist,Weekday (YC W21),3 days ago,"Noida, Uttar Pradesh, India",Not Applicable,Full-time,Other,"Hospitality, Food and Beverage Services, and Retail",Other,Hospitality,Noida
4244934963,Data Entry Internship in Bangalore,EZTrolley.com,3 days ago,"Bengaluru, Karnataka, India",Internship,Internship,"Product Management, Management, and Marketing",Advertising Services,Product,Advertising,Bengaluru
4245222444,Senior Officer - Stores,Dishman Carbogen Amcis Ltd,3 days ago,"Bavla, Gujarat, India",Entry level,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,Management,Pharmaceutical,Bavla
4245088046,Accounting Associate,Caterpillar Inc.,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance,Construction and Machinery Manufacturing,Finance,Construction,Bengaluru
4245900791,"Assistant Brand Manager (SBS), Furniture",Amazon,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Purchasing, Supply Chain, and Information Technology",Software Development,Purchasing,Software,Bengaluru
4245883501,Executive-QA,Terapia - a SUN PHARMA Company,2 days ago,"Sahibzada Ajit Singh Nagar, Punjab, India",Mid-Senior level,Full-time,Quality Assurance,Pharmaceutical Manufacturing,Quality,Pharmaceutical,Sahibzada
4245743877,Customer Success Executive in Noida,Astrotalk,2 days ago,"Noida, Uttar Pradesh, India",Entry level,Full-time,"Public Relations, Product Management, and Management",Advertising Services,Public,Advertising,Noida
4245064939,Business Intelligence Analyst,Nouryon,3 days ago,"Navi Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Manufacturing,Chemical Manufacturing,Manufacturing,Chemical,Navi
4245268403,Territory Sales Manager - Ops,Nayara Energy,3 days ago,"Bhubaneswar, Odisha, India",Mid-Senior level,Full-time,Sales and Business Development,Oil and Gas,Sales,Oil,Bhubaneswar
4244968791,Graduate Trainee- India,Episode Six,3 days ago,"Chennai, Tamil Nadu, India",Internship,Full-time,"Research, Analyst, and Information Technology",Financial Services,Research,Financial,Chennai
4246699229,ASISTENTE ADMINISTRATIVO,COSAPI MINERIA,1 day ago,"Daudnagar, Bihar, India",Entry level,Full-time,Administrative,Mining,Administrative,Mining,Daudnagar
4245905085,Assistant General Manager - Electrical,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245972409,Senior Talent Acquisition Associate,Huzzle.com,2 days ago,India,Mid-Senior level,Full-time,Human Resources,IT Services and IT Consulting,Human,IT,India
4245922850,Customer Support Specialist,Weekday AI (YC W21),2 days ago,India,Associate,Full-time,Other,IT Services and IT Consulting,Other,IT,India
4245084473,Area Engineer - Inspection,Nayara Energy,3 days ago,"Khambhalia, Gujarat, India",Entry level,Full-time,Engineering and Information Technology,Oil and Gas,Engineering,Oil,Khambhalia
4245080881,Area Engineer - Inspection,Nayara Energy,3 days ago,"Khambhalia, Gujarat, India",Entry level,Full-time,Engineering and Information Technology,Oil and Gas,Engineering,Oil,Khambhalia
4245973544,Floor Incharge,PW (PhysicsWallah),2 days ago,"Preet Vihar, Delhi, India",Associate,Full-time,Other,Education and Education Administration Programs,Other,Education,Preet
4246628155,Java Developer,Capgemini,1 day ago,"Pune, Maharashtra, India",Entry level,Internship,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Pune
4245237607,"Senior Manager-Customer Quality, Chassis  - TMPV Pune",Tata Motors,3 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,Quality Assurance,Motor Vehicle Manufacturing,Quality,Motor,Pune
4245769467,Senior Executive-QA,Piramal Pharma Ltd,2 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Mumbai
4245576221,Lead Associate - Process Training - GGN - (Travel - GDS/ Airlines/ Amadeus/Saber)REF69227D_2025150319,WNS,2 days ago,"Gurgaon, Haryana, India",Entry level,Full-time,Training,Outsourcing/Offshoring,Training,Outsourcing/Offshoring,Gurgaon
4245098713,Customer Support (US),FCI CCM,3 days ago,"Manesar, Haryana, India",Entry level,Full-time,Customer Service,IT Services and IT Consulting,Customer,IT,Manesar
4245056573,Cluster Manager,Instamart,4 weeks ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Mumbai
4245082031,Business Analyst,Check Point Software,3 days ago,"Bangalore Urban, Karnataka, India",Not Applicable,Full-time,"Purchasing, Finance, and Accounting/Auditing","Computer and Network Security, Software Development, and IT Services and IT Consulting",Purchasing,Computer,Bangalore
4245705426,Learning & Development Manager | NLG,Novotel Hotels,3 days ago,"Lucknow, Uttar Pradesh, India",Mid-Senior level,Full-time,Human Resources,Hospitality,Human,Hospitality,Lucknow
4245928806,Analyst - Cyber Defense,KPMG India,2 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Business Development and Sales,Business Consulting and Services,Business,Business,Bengaluru
4245905553,Audit Assurance,Godrej Capital,2 days ago,"Mumbai, Maharashtra, India",Associate,Full-time,"Information Technology, Accounting/Auditing, and Finance","Financial Services, Banking, and IT Services and IT Consulting",Information,Financial,Mumbai
4245743889,Interior Designer in Pune,Ajmera Group Of Companies,2 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Art/Creative and Design,Architecture and Planning and Design Services,Art/Creative,Architecture,Pune
4245916378,Senior Research Analyst,Crisil,2 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Financial Services,Research,Financial,Mumbai
4245516688,Product Manager,JPMorganChase,3 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Product Management and Marketing,Financial Services,Product,Financial,Hyderabad
4245900442,Assistant Manager/ Deputy Manager - PR/PO/Payment Lead,Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Entry level,Full-time,Administrative,Chemical Manufacturing,Administrative,Chemical,Noida
4245055598,Executive - SLP (Goa),Instamart,4 weeks ago,"Goa, India",Entry level,Full-time,Health Care Provider,"Technology, Information and Internet",Health,Technology,Goa
4245884303,Omni Sport Advisor,Decathlon Sports India,2 days ago,"Delhi Cantonment, Delhi, India",Entry level,Full-time,Education and Training,Retail,Education,Retail,Delhi
4245742971,Motion Graphics Internship in Pune,Brands Jar,2 days ago,"Pune, Maharashtra, India",Internship,Internship,"Writing/Editing, Production, and Art/Creative","Movies, Videos, and Sound, Media Production, and Animation and Post-production",Writing/Editing,Movies,Pune
4245266713,Executive - Java Back end,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Executive,Full-time,Engineering and Information Technology,Business Consulting and Services,Engineering,Business,Bengaluru
4245271339,"Product Technologist, India",& Other Stories,3 days ago,"Delhi, India",Executive,Full-time,Production,Retail,Production,Retail,Delhi
4245249945,Python Developer ( Job ID-AM-TECH-DA-41)-P2 (copy) (copy),Nielsen,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Engineering and Information Technology,Market Research and Business Consulting and Services,Engineering,Market,Bengaluru
4245537563,TSI Goa,Reckitt,3 days ago,"Goa, Goa, India",Not Applicable,Full-time,Sales,Consumer Goods Rental,Sales,Consumer,Goa
4245236647,Software Engineer II,Microsoft,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Engineering and Information Technology,Software Development,Engineering,Software,Bengaluru
4245857357,Customer Support Supervisor,Coinbase,2 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Other,"Technology, Information and Internet",Other,Technology,Hyderabad
4245298110,Cluster Head- Last mile Telangana (Hyderabad),Meesho,3 days ago,"Hyderabad, Telangana, India",Director,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Hyderabad
4245059182,Senior Executive - Site Engineer,Instamart,4 weeks ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",Engineering,Technology,Bengaluru
4246917005,Sr Engg / Asst Manager,Larsen & Toubro,16 hours ago,"Hadgaon, Maharashtra, India",Mid-Senior level,Full-time,Engineering and Information Technology,Executive Offices,Engineering,Executive,Hadgaon
4245748041,Digital Marketing Internship in Pune,Brands Jar,2 days ago,"Pune, Maharashtra, India",Internship,Internship,"Marketing, Writing/Editing, and Management",Advertising Services and Media Production,Marketing,Advertising,Pune
4245264190,Assistant Branch Manager - Ahmedabad,Rentokil Initial,3 days ago,"Ahmedabad, Gujarat, India",Mid-Senior level,Full-time,Business Development,Environmental Services,Business,Environmental,Ahmedabad
4245278196,Analyst - Digital Marketing & Personalized Offers,United Airlines,3 days ago,"Gurugram, Haryana, India",Entry level,Full-time,Management and Manufacturing,Airlines and Aviation,Management,Airlines,Gurugram
4245540198,Technologist - PTA,Reliance Industries Limited,3 days ago,Mumbai Metropolitan Region,Director,Full-time,Manufacturing,Oil and Gas,Manufacturing,Oil,Mumbai
4245223525,Software Dev Engineer I,Instamart,2 weeks ago,"Kharagpur-I, West Bengal, India",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",Engineering,Technology,Kharagpur-I
4245904193,Electrical Design Engineer,Gujarat Fluorochemicals Limited,2 days ago,"Vadodara, Gujarat, India",Entry level,Full-time,Engineering and Information Technology,Chemical Manufacturing,Engineering,Chemical,Vadodara
4245236730,"Operations Manager III, Sort Center",Amazon,3 days ago,"Ahmedabad, Gujarat, India",Mid-Senior level,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Ahmedabad
4245219784,General Manager - Academic & Business Operations,Edfora,3 days ago,"New Delhi, Delhi, India",Mid-Senior level,Full-time,Education,Software Development and IT Services and IT Consulting,Education,Software,New
4245857509,Associate Manager - People & Culture,Amber,2 days ago,"Pune, Maharashtra, India",Associate,Full-time,Human Resources,"Technology, Information and Internet and Internet Marketplace Platforms",Human,Technology,Pune
4243777897,Manager - Brand Marketing,FanCode,1 day ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Marketing and Sales,Spectator Sports,Marketing,Spectator,Mumbai
4245529092,"Client Servicing Associate, Amazon Shipping",Amazon,3 days ago,"Gurugram, Haryana, India",Not Applicable,Full-time,Administrative,Software Development,Administrative,Software,Gurugram
4245515755,Loan Origination - Operations Analyst,JPMorganChase,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Management and Manufacturing,Financial Services,Management,Financial,Bengaluru
4244166679,Shift Supervisor - Starbucks - Jamshedpur,VIHU,12 hours ago,"Jamshedpur, Jharkhand, India",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet",Management,Technology,Jamshedpur
4245554995,Director - Design,Upstox,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,"Design, Art/Creative, and Information Technology",Financial Services,Design,Financial,Mumbai
4244358695,Customer Success Associate - Escalation,Even,3 weeks ago,"Bengaluru, Karnataka, India",Associate,Full-time,Management and Manufacturing,Health and Human Services,Management,Health,Bengaluru
4245590715,Client Acquisition || Field Sales|| Rajkot ||Gujarat||......,Tata Cummins,3 days ago,"Gujarat, India",Entry level,Full-time,Other,"Appliances, Electrical, and Electronics Manufacturing",Other,Appliances,Gujarat
4245897728,Territory Manager - North East,McCain Foods,2 days ago,"Delhi, Delhi, India",Mid-Senior level,Contract,Sales and Business Development,Food and Beverage Manufacturing,Sales,Food,Delhi
4245709051,"Business Manager, Associate",Deutsche Bank,2 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Sales and Business Development,Financial Services,Sales,Financial,Pune
4245216065,Trainee Engineer,GE HealthCare Voluson Ultrasound,3 days ago,"Bengaluru, Karnataka, India",Internship,Full-time,Engineering and Information Technology,Medical Equipment Manufacturing,Engineering,Medical,Bengaluru
4245905198,Senior Manager - Central Engineering Services,Gujarat Fluorochemicals Limited,2 days ago,"Ghoghamba, Gujarat, India",Mid-Senior level,Full-time,Engineering and Information Technology,Chemical Manufacturing,Engineering,Chemical,Ghoghamba
4245937551,Payroll and Compliance Manager,PW (PhysicsWallah),2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Human Resources,Higher Education and Education,Human,Higher,Noida
4246927070,Business Analyst,Azeus Systems Limited,3 weeks ago,"Noida, Uttar Pradesh, India",Associate,Full-time,Analyst,IT Services and IT Consulting,Analyst,IT,Noida
4244349446,Senior Consultant,Lumenci,3 weeks ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",Research Services,Consulting,Research,Gurugram
4243966236,Mechanical Engineer,CRA,3 weeks ago,"Noida, Uttar Pradesh, India",Associate,Full-time,Strategy/Planning,Industrial Machinery Manufacturing,Strategy/Planning,Industrial,Noida
4245522856,"Account Manager I , Amazon Global Selling",Amazon,3 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,Hyderabad
4244333763,柜长-成都群光-Takami,L'Oréal,1 day ago,"Kukatpalli, Telangana, India",Not Applicable,Full-time,"Sales, Distribution, and Customer Service",Manufacturing and Personal Care Product Manufacturing,Sales,Manufacturing,Kukatpalli
4245702803,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245227694,Instrument Supervisor,Induspect,3 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services,Engineering,Human,Dahej
4246107134,"Data Engineer, ITC",Nike,1 day ago,"Karnataka, India",Entry level,Full-time,Information Technology,Retail,Information,Retail,Karnataka
4245742997,Junior Media & Public Relations (PR) Specialist in Gurgaon (Hybrid),PitchOnePR,2 days ago,"Gurgaon, Haryana, India",Entry level,Full-time,Public Relations and Writing/Editing,Media Production,Public,Media,Gurgaon
4245928914,Dean - Faculty of Management Studies.,Ganpat University Goa,2 days ago,"Goa, India",Mid-Senior level,Full-time,Education,Higher Education,Education,Higher,Goa
4245523737,"Engineer, AS",Deutsche Bank,3 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Engineering and Information Technology,Financial Services,Engineering,Financial,Pune
4245224200,Software Engineer - Java,Naehas,4 weeks ago,"Gurugram, Haryana, India",Associate,Full-time,Engineering,IT Services and IT Consulting,Engineering,IT,Gurugram
4245285165,Document Controller,Expert Global Group,3 days ago,"Pune, Maharashtra, India",Associate,Full-time,"Product Management, Production, and Manufacturing",Oil and Gas,Product,Oil,Pune
4245705595,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245228166,Founder's Office - Customer Success Operations,Unifize,3 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,Customer Service,IT Services and IT Consulting,Customer,IT,Bengaluru
4245899569,Software Tester,Prometteur Solutions Pvt. Ltd.,2 days ago,"Mulshi, Maharashtra, India",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Mulshi
4245883406,Sr. Manager - Operational Excellence,Terapia - a SUN PHARMA Company,2 days ago,"Paonta Sahib, Himachal Pradesh, India",Mid-Senior level,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,Management,Pharmaceutical,Paonta
4246614504,KYC Associate,Deutsche Bank,1 day ago,"Jaipur, Rajasthan, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Jaipur
4245206077,RECRUITMENT ADMINISTRATOR,Allegis Global Solutions,3 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Human Resources,Staffing and Recruiting,Human,Staffing,Hyderabad
4245593922,Senior Executive - SCFS Operations SEAI,Unilever,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Finance,"Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",Finance,Manufacturing,Bengaluru
4244940583,"Customer Care in Indore, Kolkata, Bangalore, Chennai",Artify4Kids,3 days ago,Greater Kolkata Area,Entry level,Full-time,"Management, Public Relations, and Product Management",Advertising Services,Management,Advertising,Greater
4245235057,Trainee Engineer,GE HealthCare,3 days ago,"Bengaluru, Karnataka, India",Internship,Full-time,Engineering and Information Technology,Hospitals and Health Care,Engineering,Hospitals,Bengaluru
4245875471,Mechanical Design Engineer,Young Designers India,2 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Engineering and Information Technology,Design Services,Engineering,Design,Bengaluru
4244944013,"Customer Care in Indore, Kolkata, Bangalore, Chennai",Artify4Kids,3 days ago,"Indore, Madhya Pradesh, India",Entry level,Full-time,"Management, Public Relations, and Product Management",Advertising Services,Management,Advertising,Indore
4245900386,Assistant General Manager - CIvil,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245901358,AGM/ DGM – Projects,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245847852,Head Mechanical Engineering,Weekday AI (YC W21),2 days ago,Mumbai Metropolitan Region,Director,Full-time,Other,IT Services and IT Consulting,Other,IT,Mumbai
4245526806,"Team Lead, Team Lead",Amazon,3 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,"Distribution, Supply Chain, and Engineering",Software Development,Distribution,Software,Noida
4245905082,Manager - Electrical,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Engineering and Information Technology,Chemical Manufacturing,Engineering,Chemical,Dahej
4245919523,Medical Writer,Dr. Reddy's Laboratories,2 days ago,"Hyderabad, Telangana, India",Associate,Full-time,Writing/Editing,Pharmaceutical Manufacturing,Writing/Editing,Pharmaceutical,Hyderabad
4245975291,Biology Specialist,Soul AI,2 days ago,India,Not Applicable,Contract,Education and Writing/Editing,IT Services and IT Consulting,Education,IT,India
4245571427,Assistant Community Manager,Awfis Space Solutions Limited,3 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,Marketing and Sales,Staffing and Recruiting,Marketing,Staffing,Pune
4245901336,Chief Manager - Projects,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Director,Full-time,Project Management and Information Technology,Chemical Manufacturing,Project,Chemical,Dahej
4245267706,Sales Advisor,H&M,3 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Pune
4245058190,Sales Manager I,Instamart,5 days ago,"Agra, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Agra
4246828221,"Telecom Field Surveyor in Bihar, Uttar Pradesh",CREDEB ADVISORS LLP,23 hours ago,"Uttar Pradesh, India",Entry level,Full-time,Engineering,"Higher Education, Civil Engineering, and Appliances, Electrical, and Electronics Manufacturing",Engineering,Higher,Uttar
4245249893,Cyber Audit Consultant,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,"Information Technology, Finance, and Accounting/Auditing",Information Services and IT Services and IT Consulting,Information,Information,Bengaluru
4245898978,Billing Specialist - AR Healthcare,Amazon,2 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Manufacturing and Other,Software Development,Manufacturing,Software,Hyderabad
4245054481,Finance Analyst,Zenoti,2 days ago,"Hyderabad, Telangana, India",Entry level,Full-time,Finance and Sales,Software Development,Finance,Software,Hyderabad
4245847700,Executive Assistant,Collective Artists Network,2 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,Administrative,"Advertising Services, Internet Marketplace Platforms, and Entertainment Providers",Administrative,Advertising,Bengaluru
4245885377,Deputy General Manager,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Director,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,Management,Pharmaceutical,Vadodara
4245057375,Manager - HRBP (Hyderabad),Instamart,4 weeks ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Human Resources,"Technology, Information and Internet",Human,Technology,Hyderabad
4245250647,Sales Manager,Dr. Reddy's Laboratories,3 days ago,"Delhi, Delhi, India",Mid-Senior level,Full-time,Sales,Pharmaceutical Manufacturing,Sales,Pharmaceutical,Delhi
4246649141,Career Development Officer,"Indian Institute Of Commerce, Lakshya",1 day ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Business Development and Sales,"Education Administration Programs, Higher Education, and Professional Training and Coaching",Business,Education,Bengaluru
4245902231,General Manager - R&D,Gujarat Fluorochemicals Limited,2 days ago,"Ghoghamba, Gujarat, India",Executive,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Ghoghamba
4245902231,General Manager - R&D,Gujarat Fluorochemicals Limited,2 days ago,"Ghoghamba, Gujarat, India",Executive,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Ghoghamba
4245054757,Sales Manager I,Instamart,6 days ago,"Dehradun, Uttarakhand, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Dehradun
4245592760,Talent Acquisition Specialist,Serigor Inc,3 days ago,"Gurugram, Haryana, India",Entry level,Full-time,"Human Resources, Sales, and Information Technology","Human Resources Services, Staffing and Recruiting, and Information Technology & Services",Human,Human,Gurugram
4245524739,"Process Assistant, FCD",Amazon,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Bengaluru
4245273185,Sales Advisor,H&M,3 days ago,"Mangaluru, Karnataka, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mangaluru
4245851748,Product Sourcing Manager,Frido,2 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,"Supply Chain, Manufacturing, and Strategy/Planning","Wellness and Fitness Services, Manufacturing, and Personal Care Product Manufacturing",Supply,Wellness,Pune
4245702803,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245227694,Instrument Supervisor,Induspect,3 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services,Engineering,Human,Dahej
4245886282,Sr. Executive - QA,Terapia - a SUN PHARMA Company,2 days ago,"Jammu, Jammu & Kashmir, India",Mid-Senior level,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Jammu
4246107134,"Data Engineer, ITC",Nike,1 day ago,"Karnataka, India",Entry level,Full-time,Information Technology,Retail,Information,Retail,Karnataka
